title,author,publicationName,cover_date,scopus_id,cited_by_count,open_access,eid,aggregationType,affiliations,link,abstract
Africa’s spatial data science landscape in the context of covid-19 pandemic,Hodza P.,GeoJournal,2023-08-01,SCOPUS_ID:85149446835,1,True,2-s2.0-85149446835,Journal,"[{'name': 'University of Wyoming', 'city': 'Laramie', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85149446835&origin=inward,Failed to fetch page (status 429)
"Data science technology course: The design, assessment and computing environment perspectives",Ismail A.,Education and Information Technologies,2023-08-01,SCOPUS_ID:85146757690,3,True,2-s2.0-85146757690,Journal,"[{'name': 'Universiti Teknologi MARA', 'city': 'Shah Alam', 'country': 'Malaysia'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85146757690&origin=inward,Failed to fetch page (status 429)
Genetic Algorithms in the Fields of Artificial Intelligence and Data Sciences,Sohail A.,Annals of Data Science,2023-08-01,SCOPUS_ID:85113859974,111,False,2-s2.0-85113859974,Journal,"[{'name': 'COMSATS Institute of Information Technology Lahore', 'city': 'Lahore', 'country': 'Pakistan'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85113859974&origin=inward,Failed to fetch page (status 429)
Cyberinfrastructure deployments on public research clouds enable accessible Environmental Data Science education,Mcintosh T.L.,PEARC 2023 - Computing for the common good: Practice and Experience in Advanced Research Computing,2023-07-23,SCOPUS_ID:85176217179,1,True,2-s2.0-85176217179,Conference Proceeding,"[{'name': 'University of Colorado Boulder', 'city': 'Boulder', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85176217179&origin=inward,Failed to fetch page (status 429)
All A-board: Sharing Educational Data Science Research with School Districts,Gillani N.,L@S 2023 - Proceedings of the 10th ACM Conference on Learning @ Scale,2023-07-20,SCOPUS_ID:85161920953,0,False,2-s2.0-85161920953,Conference Proceeding,"[{'name': 'Northeastern University', 'city': 'Boston', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161920953&origin=inward,Failed to fetch page (status 429)
Data-science-based reconstruction of 3-D membrane pore structure using a single 2-D micrograph,Chamani H.,Journal of Membrane Science,2023-07-15,SCOPUS_ID:85153032402,8,True,2-s2.0-85153032402,Journal,"[{'name': 'University of Toronto', 'city': 'Toronto', 'country': 'Canada'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153032402&origin=inward,Failed to fetch page (status 429)
Bitcoin Heist Ransomware Attack Prediction Using Data Science Process,Sathya T.,E3S Web of Conferences,2023-07-12,SCOPUS_ID:85169566586,2,True,2-s2.0-85169566586,Conference Proceeding,"[{'name': 'Prince Shri Venkateshwara Padmavathy Engineering College', 'city': 'Chennai', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85169566586&origin=inward,Failed to fetch page (status 429)
Data science deployment in healthcare systems to fight against the covid-19 pandemic,Ojha V.,IoT and Cloud Computing-Based Healthcare Information Systems,2023-07-07,SCOPUS_ID:85163184511,0,False,2-s2.0-85163184511,Book,"[{'name': 'Government Engineering College, Ajmer', 'city': 'Ajmer', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163184511&origin=inward,Failed to fetch page (status 429)
Addressing labour exploitation in the data science pipeline: views of precarious US-based crowdworkers on adversarial and co-operative interventions,Bates J.,"Journal of Information, Communication and Ethics in Society",2023-07-04,SCOPUS_ID:85160317725,1,False,2-s2.0-85160317725,Journal,"[{'name': 'The University of Sheffield', 'city': 'Sheffield', 'country': 'United Kingdom'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160317725&origin=inward,Failed to fetch page (status 429)
Editorial: Advances in Network Data Science,Chen Y.,Journal of Data Science,2023-07-01,SCOPUS_ID:85192052475,0,True,2-s2.0-85192052475,Journal,"[{'name': 'University of Illinois Urbana-Champaign', 'city': 'Urbana', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85192052475&origin=inward,Failed to fetch page (status 429)
Intersectional approaches to data: The importance of an articulation mindset for intersectional data science,Bentley C.,Big Data and Society,2023-07-01,SCOPUS_ID:85173626548,4,True,2-s2.0-85173626548,Journal,"[{'name': ""King's College London"", 'city': 'London', 'country': 'United Kingdom'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85173626548&origin=inward,Failed to fetch page (status 429)
Integrating Computational Data Science in University Curriculum for the New Generation of Scientists,Renu N.,Higher Education for the Future,2023-07-01,SCOPUS_ID:85165507595,0,False,2-s2.0-85165507595,Journal,"[{'name': 'D. P. Vipra College', 'city': 'Bilaspur', 'country': 'India'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165507595&origin=inward,Failed to fetch page (status 429)
A data science approach for multi-sensor marine observatory data monitoring cold water corals (Paragorgia arborea) in two campaigns,van Kevelaer R.,PLoS ONE,2023-07-01,SCOPUS_ID:85165394791,0,True,2-s2.0-85165394791,Journal,"[{'name': 'Universität Bielefeld', 'city': 'Bielefeld', 'country': 'Germany'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165394791&origin=inward,Failed to fetch page (status 429)
A Comparison of Hypothesis-Driven and Data-Driven Research: A Case Study in Multimodal Data Science in Gut-Brain Axis Research,Dreisbach C.,CIN - Computers Informatics Nursing,2023-07-01,SCOPUS_ID:85164267503,1,False,2-s2.0-85164267503,Journal,"[{'name': 'Columbia University', 'city': 'New York', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164267503&origin=inward,Failed to fetch page (status 429)
Bottom-up and top-down paradigms of artificial intelligence research approaches to healthcare data science using growing real-world big data,Wang M.,Journal of the American Medical Informatics Association,2023-07-01,SCOPUS_ID:85163920758,6,True,2-s2.0-85163920758,Journal,"[{'name': 'UCSF School of Medicine', 'city': 'San Francisco', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163920758&origin=inward,Failed to fetch page (status 429)
Finding the forest in the trees: Enabling performance optimization on heterogeneous architectures through data science analysis of ensemble performance data,Pearce O.,International Journal of High Performance Computing Applications,2023-07-01,SCOPUS_ID:85162998389,0,False,2-s2.0-85162998389,Journal,"[{'name': 'Lawrence Livermore National Laboratory', 'city': 'Livermore', 'country': 'United States'}, {'name': 'Texas A&amp;M University', 'city': 'College Station', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162998389&origin=inward,Failed to fetch page (status 429)
Analytics-supported reflective assessment for 6th graders' knowledge building and data science practices: An exploratory study,Yang Y.,British Journal of Educational Technology,2023-07-01,SCOPUS_ID:85150631609,1,False,2-s2.0-85150631609,Journal,"[{'name': 'Central China Normal University', 'city': 'Wuhan', 'country': 'China'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150631609&origin=inward,Failed to fetch page (status 429)
"Data Science, Machine learning and big data in Digital Journalism: A survey of state-of-the-art, challenges and opportunities",Fernandes E.,Expert Systems with Applications,2023-07-01,SCOPUS_ID:85150057019,17,True,2-s2.0-85150057019,Journal,"[{'name': 'Iscte – Instituto Universitário de Lisboa', 'city': 'Lisbon', 'country': 'Portugal'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150057019&origin=inward,Failed to fetch page (status 429)
Transforming research methods education through data science literacy,Overton M.,Teaching Public Administration,2023-07-01,SCOPUS_ID:85129311272,4,False,2-s2.0-85129311272,Journal,"[{'name': 'University of Idaho', 'city': 'Moscow', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85129311272&origin=inward,Failed to fetch page (status 429)
Python data science,Borjigin C.,Python Data Science,2023-06-30,SCOPUS_ID:85169517241,1,False,2-s2.0-85169517241,Book,"[{'name': 'Renmin University of China', 'city': 'Beijing', 'country': 'China'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85169517241&origin=inward,Failed to fetch page (status 429)
Human Centered Data Science: Ungrading in an Introductory Data Science Course,Theobold A.S.,"Annual Conference on Innovation and Technology in Computer Science Education, ITiCSE",2023-06-29,SCOPUS_ID:85166219627,3,False,2-s2.0-85166219627,Conference Proceeding,"[{'name': 'California Polytechnic State University, San Luis Obispo', 'city': 'San Luis Obispo', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85166219627&origin=inward,Failed to fetch page (status 429)
Modeling Metacognitive and Cognitive Processes in Data Science Problem Solving,Alomair M.,"Proceedings of the 37th AAAI Conference on Artificial Intelligence, AAAI 2023",2023-06-27,SCOPUS_ID:85168238056,0,False,2-s2.0-85168238056,Conference Proceeding,"[{'name': 'King Faisal University', 'city': 'Al-Ahsa', 'country': 'Saudi Arabia'}, {'name': 'University of Maryland, Baltimore County (UMBC)', 'city': 'Baltimore', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168238056&origin=inward,Failed to fetch page (status 429)
Development of a Data Science Curriculum for an Engineering Technology Program,Sarp S.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172169943,0,False,2-s2.0-85172169943,Conference Proceeding,"[{'name': 'Old Dominion University', 'city': 'Norfolk', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172169943&origin=inward,Failed to fetch page (status 429)
Learning from Machine Learning and Teaching with Machine Teaching: Using Lessons from Data Science to Enhance Collegiate Classrooms,Buccafusca L.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172168321,0,False,2-s2.0-85172168321,Conference Proceeding,"[{'name': 'Johns Hopkins University', 'city': 'Baltimore', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172168321&origin=inward,Failed to fetch page (status 429)
Infusing Data Science into Mechanical Engineering Curriculum with Course-Specific Machine Learning Modules,Xu Y.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172149530,0,False,2-s2.0-85172149530,Conference Proceeding,"[{'name': 'Roy G. Perry College of Engineering', 'city': 'Prairie View', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172149530&origin=inward,Failed to fetch page (status 429)
Board 275: Enhance Data Science Education for Non-Computing Majors through Accessible Hands-on Experiences,Liu X.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172139953,0,False,2-s2.0-85172139953,Conference Proceeding,"[{'name': 'Golisano College of Computing and Information Sciences', 'city': 'Rochester', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172139953&origin=inward,Failed to fetch page (status 429)
Data Science in the Civil Engineering Curriculum,Badir A.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172134100,0,False,2-s2.0-85172134100,Conference Proceeding,"[{'name': 'Florida Gulf Coast University', 'city': 'Fort Myers', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172134100&origin=inward,Failed to fetch page (status 429)
A Framework to Facilitate Higher Educational Institutions Delivery of Data Science Microcredentials: A First-Hand Experience,Malik H.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172132872,0,False,2-s2.0-85172132872,Conference Proceeding,"[{'name': 'Marshall University', 'city': 'Huntington', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172132872&origin=inward,Failed to fetch page (status 429)
Data Science (Dataying) for Early Childhood,Malallah S.A.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172132310,1,False,2-s2.0-85172132310,Conference Proceeding,"[{'name': 'Kansas State University', 'city': 'Manhattan', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172132310&origin=inward,Failed to fetch page (status 429)
Integrating programming-based modules into a materials characterization laboratory course to reinforce data science and scientific writing,Chen E.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172131960,0,False,2-s2.0-85172131960,Conference Proceeding,"[{'name': 'University of California, Berkeley', 'city': 'Berkeley', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172131960&origin=inward,Failed to fetch page (status 429)
"Expanding, Improving, and Completing a Multi-College Interdisciplinary B.S. Data Science Program with Concentrations",Schubert K.D.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172130198,1,False,2-s2.0-85172130198,Conference Proceeding,"[{'name': 'University of Arkansas', 'city': 'Arkansas', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172130198&origin=inward,Failed to fetch page (status 429)
Engaging Engineering Students through Environmental Data Science,Camarillo M.K.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172107452,0,False,2-s2.0-85172107452,Conference Proceeding,"[{'name': 'University of the Pacific, California', 'city': 'Stockton', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172107452&origin=inward,Failed to fetch page (status 429)
Connecting the Dots: A Programmatic Approach to Data Science within Engineering,Moore K.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172088285,0,False,2-s2.0-85172088285,Conference Proceeding,"[{'name': 'University at Buffalo, The State University of New York', 'city': 'Buffalo', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172088285&origin=inward,Failed to fetch page (status 429)
WIP: Enhancing Workforce Development of Data Science Skills within Domain-Specific Programs,Solnosky R.L.,"ASEE Annual Conference and Exposition, Conference Proceedings",2023-06-25,SCOPUS_ID:85172071311,0,False,2-s2.0-85172071311,Conference Proceeding,"[{'name': 'Pennsylvania State University', 'city': 'University Park', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85172071311&origin=inward,Failed to fetch page (status 429)
Preparing K-12 Students to Meet their Data: Analyzing the Tools and Environments used in Introductory Data Science Contexts,Israel-Fishelson R.,ACM International Conference Proceeding Series,2023-06-23,SCOPUS_ID:85163735277,0,True,2-s2.0-85163735277,Conference Proceeding,"[{'name': 'University of Maryland, College Park', 'city': 'College Park', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163735277&origin=inward,Failed to fetch page (status 429)
Learning and Evidence Analytics Framework Bridges Research and Practice for Educational Data Science,Ogata H.,Communications of the ACM,2023-06-22,SCOPUS_ID:85165210042,2,True,2-s2.0-85165210042,Journal,"[{'name': 'Kyoto University', 'city': 'Kyoto', 'country': 'Japan'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165210042&origin=inward,Failed to fetch page (status 429)
Data Science - -A Systematic Treatment,Tamer Özsu M.,Communications of the ACM,2023-06-22,SCOPUS_ID:85165200431,10,True,2-s2.0-85165200431,Journal,"[{'name': 'David R. Cheriton School of Computer Science', 'city': 'Waterloo', 'country': 'Canada'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165200431&origin=inward,Failed to fetch page (status 429)
Building a successful data science ecosystem using public cloud,Haque M.M.,Handbook of Big Data Research Methods,2023-06-20,SCOPUS_ID:85165134881,0,False,2-s2.0-85165134881,Book,"[{'name': 'Oracle CAPAC Services Singapore Branch office', 'city': 'Singapore City', 'country': 'Singapore'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85165134881&origin=inward,Failed to fetch page (status 429)
The Tools Being Used to Introduce Youth to Data Science,Moon P.F.,Proceedings of IDC 2023 - 22nd Annual ACM Interaction Design and Children Conference: Rediscovering Childhood,2023-06-19,SCOPUS_ID:85169131249,6,True,2-s2.0-85169131249,Conference Proceeding,"[{'name': 'University of Maryland, College Park', 'city': 'College Park', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85169131249&origin=inward,Failed to fetch page (status 429)
P2D: A Transpiler Framework for Optimizing Data Science Pipelines,Grigorov Y.,"Proceedings of the 7th Workshop on Data Management for End-To-End Machine Learning, DEEM 2023",2023-06-18,SCOPUS_ID:85168344646,0,False,2-s2.0-85168344646,Conference Proceeding,"[{'name': 'Cisco Systems', 'city': 'San Jose', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85168344646&origin=inward,Failed to fetch page (status 429)
Rethinking catalyst design by using data science,Alektiar S.N.,Chem,2023-06-08,SCOPUS_ID:85164721029,0,False,2-s2.0-85164721029,Journal,"[{'name': 'University of Wisconsin-Madison', 'city': 'Madison', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164721029&origin=inward,Failed to fetch page (status 429)
Data science enables the development of a new class of chiral phosphoric acid catalysts,Liles J.P.,Chem,2023-06-08,SCOPUS_ID:85159088520,19,True,2-s2.0-85159088520,Journal,"[{'name': 'University of Utah, College Of Science', 'city': 'Salt Lake City', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159088520&origin=inward,Failed to fetch page (status 429)
Demonstration of Geyser: Provenance Extraction and Applications over Data Science Scripts,Psallidas F.,Proceedings of the ACM SIGMOD International Conference on Management of Data,2023-06-04,SCOPUS_ID:85162887210,0,False,2-s2.0-85162887210,Conference Proceeding,"[{'name': 'Microsoft Corporation', 'city': 'Redmond', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85162887210&origin=inward,Failed to fetch page (status 429)
Guest Editorial: Data Science Driven Intelligent IoT,Ho P.H.,IEEE Internet of Things Magazine,2023-06-01,SCOPUS_ID:85193999562,0,True,2-s2.0-85193999562,Journal,[],https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85193999562&origin=inward,Failed to fetch page (status 429)
Leveraging Geospatial Data Science to Uncover Novel Environmental Predictors of Cardiovascular Disease,Al-Kindi S.,JACC: Advances,2023-06-01,SCOPUS_ID:85180222015,3,True,2-s2.0-85180222015,Journal,"[{'name': 'Case Western Reserve University', 'city': 'Cleveland', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85180222015&origin=inward,Failed to fetch page (status 429)
The Journal of Financial Data Science,Fabozzi F.A.,Journal of Financial Data Science,2023-06-01,SCOPUS_ID:85179350995,0,False,2-s2.0-85179350995,Journal,[],https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85179350995&origin=inward,Failed to fetch page (status 429)
"Decision-making on establishment of re-calibration intervals of testing, inspection or certification measurement equipment by data science",Cundeva-Blajer M.,Acta IMEKO,2023-06-01,SCOPUS_ID:85164971599,1,True,2-s2.0-85164971599,Journal,"[{'name': 'Ss. Cyril and Methodius University in Skopje', 'city': 'Skopje', 'country': 'North Macedonia'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85164971599&origin=inward,Failed to fetch page (status 429)
"Teaching students: to R<sup>3</sup>eason, not merely to solve problem sets: The role of philosophy and visual data communication in accessible data science education",Ciubotariu I.I.,PLoS Computational Biology,2023-06-01,SCOPUS_ID:85163906781,1,True,2-s2.0-85163906781,Journal,"[{'name': 'College of Science', 'city': 'West Lafayette', 'country': 'United States'}, {'name': 'Johns Hopkins Bloomberg School of Public Health', 'city': 'Baltimore', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163906781&origin=inward,Failed to fetch page (status 429)
Data Science in Health Services,Giabbanelli P.J.,Information (Switzerland),2023-06-01,SCOPUS_ID:85163776132,0,True,2-s2.0-85163776132,Journal,"[{'name': 'Miami University', 'city': 'Oxford', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163776132&origin=inward,Failed to fetch page (status 429)
Series Editorial: Artificial Intelligence and Data Science for Communications,Choi Y.,IEEE Communications Magazine,2023-06-01,SCOPUS_ID:85163576829,2,True,2-s2.0-85163576829,Journal,[],https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163576829&origin=inward,Failed to fetch page (status 429)
"National Human Genome Research Institute Genomic Data Science Analysis, Visualization, and Informatics Lab-Space: Reaching out to Clinicians",Hall J.L.,Circulation: Genomic and Precision Medicine,2023-06-01,SCOPUS_ID:85163498881,0,False,2-s2.0-85163498881,Journal,"[{'name': 'American Heart Association', 'city': 'Dallas', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85163498881&origin=inward,Failed to fetch page (status 429)
Revisiting the Copson Curve Using Data Science,Rojas Z A.,Journal of the Electrochemical Society,2023-06-01,SCOPUS_ID:85161581470,0,True,2-s2.0-85161581470,Journal,"[{'name': 'The Faculty of Science &amp; Engineering', 'city': 'Perth', 'country': 'Australia'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161581470&origin=inward,Failed to fetch page (status 429)
Data Science Methods and Tools for Industry 4.0: A Systematic Literature Review and Taxonomy,Arruda H.M.,Sensors,2023-06-01,SCOPUS_ID:85161564305,8,True,2-s2.0-85161564305,Journal,"[{'name': 'Universidade do Vale do Rio dos Sinos', 'city': 'Sao Leopoldo', 'country': 'Brazil'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85161564305&origin=inward,Failed to fetch page (status 429)
Global synthesis of two decades of research on improving PM<inf>2.5</inf> estimation models from remote sensing and data science perspectives,Bai K.,Earth-Science Reviews,2023-06-01,SCOPUS_ID:85160998543,31,False,2-s2.0-85160998543,Journal,"[{'name': 'Key Laboratory of Geographic Information Science, Ministry of Education', 'city': 'Shanghai', 'country': 'China'}, {'name': 'Institute of Eco-Chongming', 'city': 'Shanghai', 'country': 'China'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160998543&origin=inward,Failed to fetch page (status 429)
Data science methodology for time-delay estimation and data preprocessing of the time-delay challenge,Leon-Anaya L.,Monthly Notices of the Royal Astronomical Society,2023-06-01,SCOPUS_ID:85160953758,0,False,2-s2.0-85160953758,Journal,"[{'name': 'Universidad Autónoma de San Luis Potosí', 'city': 'San Luis Potosí', 'country': 'Mexico'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85160953758&origin=inward,Failed to fetch page (status 429)
Informatics and data science approaches address significant public health problems,Bakken S.,Journal of the American Medical Informatics Association,2023-06-01,SCOPUS_ID:85159704632,1,False,2-s2.0-85159704632,Journal,"[{'name': 'Columbia University School of Nursing', 'city': 'New York', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85159704632&origin=inward,Failed to fetch page (status 429)
Teaching Data Science through Storytelling: Improving Undergraduate Data Literacy,Li Y.,Thinking Skills and Creativity,2023-06-01,SCOPUS_ID:85158891140,6,True,2-s2.0-85158891140,Journal,"[{'name': 'Eastern Michigan University', 'city': 'Ypsilanti', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85158891140&origin=inward,Failed to fetch page (status 429)
Data Science and Precision Oncology Nursing: Creating an Analytic Ecosystem to Support Personalized Supportive Care across the Trajectory of Illness,Keim-Malpass J.,Seminars in Oncology Nursing,2023-06-01,SCOPUS_ID:85158158867,3,False,2-s2.0-85158158867,Journal,"[{'name': 'University of Virginia School of Medicine', 'city': 'Charlottesville', 'country': 'United States'}, {'name': 'University of Virginia', 'city': 'Charlottesville', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85158158867&origin=inward,Failed to fetch page (status 429)
How will generative AI disrupt data science in drug discovery?,Vert J.P.,Nature Biotechnology,2023-06-01,SCOPUS_ID:85158099839,34,False,2-s2.0-85158099839,Journal,"[{'name': 'Owkin', 'city': 'Paris', 'country': 'France'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85158099839&origin=inward,Failed to fetch page (status 429)
Improving ecological data science with workflow management software,Brousil M.R.,Methods in Ecology and Evolution,2023-06-01,SCOPUS_ID:85153527796,1,True,2-s2.0-85153527796,Journal,"[{'name': 'Washington State University Pullman', 'city': 'Pullman', 'country': 'United States'}, {'name': 'Colorado State University', 'city': 'Fort Collins', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153527796&origin=inward,Failed to fetch page (status 429)
Editorial: Big data and data science in sport,D’Urso P.,Annals of Operations Research,2023-06-01,SCOPUS_ID:85153384898,6,True,2-s2.0-85153384898,Journal,"[{'name': 'Sapienza Università di Roma', 'city': 'Rome', 'country': 'Italy'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85153384898&origin=inward,Failed to fetch page (status 429)
The Role of ChatGPT in Data Science: How AI-Assisted Conversational Interfaces Are Revolutionizing the Field,Hassani H.,Big Data and Cognitive Computing,2023-06-01,SCOPUS_ID:85152518977,138,True,2-s2.0-85152518977,Journal,"[{'name': 'University of Tehran', 'city': 'Tehran', 'country': 'Iran'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152518977&origin=inward,Failed to fetch page (status 429)
PREFACE: DATA SCIENCE EDUCATION,Topaz C.M.,Foundations of Data Science,2023-06-01,SCOPUS_ID:85152432183,0,True,2-s2.0-85152432183,Journal,"[{'name': 'Williams College', 'city': 'Williamstown', 'country': 'United States'}, {'name': 'University of Colorado Boulder', 'city': 'Boulder', 'country': 'United States'}, {'name': 'Institute for the Quantitative Study of Inclusion', 'city': 'Williamstown', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152432183&origin=inward,Failed to fetch page (status 429)
ADDRESSING CONFIRMATION BIAS in MIDDLE SCHOOL DATA SCIENCE EDUCATION,Hedges S.,Foundations of Data Science,2023-06-01,SCOPUS_ID:85152418603,3,True,2-s2.0-85152418603,Journal,"[{'name': 'University of Cincinnati', 'city': 'Cincinnati', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152418603&origin=inward,Failed to fetch page (status 429)
EVALUATION of EDISON'S DATA SCIENCE COMPETENCY FRAMEWORK THROUGH A COMPARATIVE LITERATURE ANALYSIS,Schmitt K.R.B.,Foundations of Data Science,2023-06-01,SCOPUS_ID:85152384842,2,True,2-s2.0-85152384842,Journal,"[{'name': 'Trinity Christian College', 'city': 'Palos Heights', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152384842&origin=inward,Failed to fetch page (status 429)
"TEACHING DATA SCIENCE to STUDENTS in BIOLOGY USING R, RSTUDIO and LEARNR: ANALYSIS of THREE YEARS DATA",Engels G.,Foundations of Data Science,2023-06-01,SCOPUS_ID:85152283279,1,True,2-s2.0-85152283279,Journal,"[{'name': 'Université de Mons', 'city': 'Mons', 'country': 'Belgium'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85152283279&origin=inward,Failed to fetch page (status 429)
About JASIST special issue on “Data Science in the iField”,Zhang Y.,Journal of the Association for Information Science and Technology,2023-06-01,SCOPUS_ID:85150985573,0,False,2-s2.0-85150985573,Journal,"[{'name': 'Kent State University', 'city': 'Kent', 'country': 'United States'}]",https://www.scopus.com/inward/record.uri?partnerID=HzOxMe3b&scp=85150985573&origin=inward,Failed to fetch page (status 429)
