,ID,Title,Abstract,Authors,Published Date,Updated Date,Comments,Primary Category,PDF Link,Language,author_keywords,publicationName,predicted_subject_area
213,http://arxiv.org/abs/2311.16712v1,Onedata4Sci: Life science data management solution based on Onedata,"Life-science experimental methods generate vast and ever-increasing volumesof data, which provide highly valuable research resources. However, managementof these data is nontrivial and applicable software solutions are currentlysubject to intensive development. The solutions mainly fall into one of the twogroups: general data management systems (e.g. Onedata, iRODS, B2SHARE, CERNBox)or very specialised data management solutions (e.g. solutions for biomolecularsimulation data, biological imaging data, genomic data).  To bridge this gap between them, we provide Onedata4Sci, a prototype datamanagement solution, which is focused on the management of life science dataand covers four key steps of the data life cycle, i.e. data acquisition, useraccess, computational processing and archiving. Onedata4Sci is based on theOnedata data management system. It is written in Python, fully containerised,with the support for processing the stored data in Kubernetes. Theapplicability of Onedata4Sci is shown in three distinct use cases -- plantimaging data, cellular imaging data, and cryo-electron microscopy data. Despitethe use cases covering very different types of data and user patterns,Onedata4Sci demonstrated an ability to successfully handle all theseconditions. Complete source codes of Onedata4Sci are available on GitHub(https://github.com/CERIT-SC/onedata4sci), and its documentation and manual forinstallation are also provided.","Tomáš Svoboda, Tomáš Raček, Josef Handl, Jozef Sabo, Adrián Rošinec, Łukasz Opioła, Wojciech Jesionek, Milan Ešner, Markéta Pernisová, Natallia Madzia Valasevich, Aleš Křenek, Radka Svobodová",2023-11-28T11:52:35Z,2023-11-28T11:52:35Z,,q-bio.QM,http://arxiv.org/pdf/2311.16712v1,eng,,,Computer Science
214,http://arxiv.org/abs/2311.03292v4,Data Science from 1963 to 2012,"Consensus on the definition of data science remains low despite thewidespread establishment of academic programs in the field and continued demandfor data scientists in industry. Definitions range from rebranded statistics todata-driven science to the science of data to simply the application of machinelearning to so-called big data to solve real-world problems. Current efforts totrace the history of the field in order to clarify its definition, such asDonoho's ""50 Years of Data Science"" (Donoho 2017), tend to focus on a shortperiod when a small group of statisticians adopted the term in an unsuccessfulattempt to rebrand their field in the face of the overshadowing effects ofcomputational statistics and data mining. Using textual evidence from primarysources, this essay traces the history of the term to the 1960s, when it wasfirst used by the US Air Force in a surprisingly similar way to its currentusage, to 2012, the year that Harvard Business Review published the enormouslyinfluential article ""Data Scientist: The Sexiest Job of the 21st Century""(Davenport and Patil 2012) and the American Statistical Associationacknowledged a profound disconnect between statistics and data science(Rodriguez 2012). Among the themes that emerge from this review are (1) thelong-standing opposition between data analysts and data miners that continuesto animate the field, (2) an established definition of the term as the practiceof managing and processing scientific data that has been occluded by recentusage, and (3) the phenomenon of data impedance -- the disproportion betweensurplus data, indexed by phrases like data deluge and big data, and thelimitations of computational machinery and methods to process them. Thispersistent condition appears to have motivated the use of the term and thefield itself since its beginnings.",Rafael C. Alvarado,2023-11-06T17:35:35Z,2024-10-22T17:57:48Z,48 pages,cs.GL,http://arxiv.org/pdf/2311.03292v4,eng,,,Physics and Astronomy
215,http://arxiv.org/abs/1212.2071v1,A Data Warehouse Design for a Typical University Information System,"Presently, large enterprises rely on database systems to manage their dataand information. These databases are useful for conducting daily businesstransactions. However, the tight competition in the marketplace has led to theconcept of data mining in which data are analyzed to derive effective businessstrategies and discover better ways in carrying out business. In order toperform data mining, regular databases must be converted into what so calledinformational databases also known as data warehouse. This paper presents adesign model for building data warehouse for a typical university informationsystem. It is based on transforming an operational database into aninformational warehouse useful for decision makers to conduct data analysis,predication, and forecasting. The proposed model is based on four stages ofdata migration: Data extraction, data cleansing, data transforming, and dataindexing and loading. The complete system is implemented under MS Access 2010and is meant to serve as a repository of data for data mining operations.",Youssef Bassil,2012-12-10T14:09:03Z,2012-12-10T14:09:03Z,"LACSC - Lebanese Association for Computational Sciences,
  http://www.lacsc.org",cs.DB,http://arxiv.org/pdf/1212.2071v1,eng,,,Computer Science
216,http://arxiv.org/abs/2311.12848v1,Lightweight Knowledge Representations for Automating Data Analysis,"The principal goal of data science is to derive meaningful information fromdata. To do this, data scientists develop a space of analytic possibilities andfrom it reach their information goals by using their knowledge of the domain,the available data, the operations that can be performed on those data, thealgorithms/models that are fed the data, and how all of these facetsinterweave. In this work, we take the first steps towards automating a keyaspect of the data science pipeline: data analysis. We present an extensibletaxonomy of data analytic operations that scopes across domains and data, aswell as a method for codifying domain-specific knowledge that links thisanalytics taxonomy to actual data. We validate the functionality of ouranalytics taxonomy by implementing a system that leverages it, alongside domainlabelings for 8 distinct domains, to automatically generate a space ofanswerable questions and associated analytic plans. In this way, we produceinformation spaces over data that enable complex analyses and search over thisdata and pave the way for fully automated data analysis.","Marko Sterbentz, Cameron Barrie, Donna Hooshmand, Shubham Shahi, Abhratanu Dutta, Harper Pack, Andong Li Zhao, Andrew Paley, Alexander Einarsson, Kristian Hammond",2023-10-15T06:44:45Z,2023-10-15T06:44:45Z,,cs.DB,http://arxiv.org/pdf/2311.12848v1,eng,,,Medicine
217,http://arxiv.org/abs/1612.04037v1,Proceedings 11th Doctoral Workshop on Mathematical and Engineering  Methods in Computer Science,"MEMICS provides a forum for doctoral students interested in applications ofmathematical and engineering methods in computer science. Besides a richtechnical programme (including invited talks, regular papers, andpresentations), MEMICS also offers friendly social activities and excitingopportunities for meeting like-minded people. MEMICS submissions traditionallycover all areas of computer science (such as parallel and distributedcomputing, computer networks, modern hardware and its design, non-traditionalcomputing architectures, information systems and databases, multimedia andgraphics, verification and testing, computer security, as well as all relatedareas of theoretical computer science).","Jan Bouda, Lukáš Holík, Jan Kofroň, Jan Strejček, Adam Rambousek",2016-12-13T05:47:19Z,2016-12-13T05:47:19Z,,cs.LO,http://arxiv.org/pdf/1612.04037v1,eng,,,Computer Science
218,http://arxiv.org/abs/2411.14579v1,Functional Array Programming in an Extended Pi-Calculus,"We study the data-parallel language BUTF, inspired by the Futhark languagefor array programming. We give a translation of BUTF into a version of thepi-calculus with broadcasting and labeled names. The translation is bothcomplete and sound. Moreover, we propose a cost model by annotating translatedBUTF processes. This is used for a complexity analysis of the translation.","Hans Hüttel, Lars Jensen, Chris Oliver Paulsen, Julian Teule",2024-11-21T20:46:23Z,2024-11-21T20:46:23Z,"In Proceedings EXPRESS/SOS 2024, arXiv:2411.13318",cs.PL,http://arxiv.org/pdf/2411.14579v1,eng,,,Medicine
219,http://arxiv.org/abs/2104.06527v1,Jupyter-Enabled Astrophysical Analysis for Researchers and Students,"The advent of increasingly large and complex datasets has fundamentallyaltered the way that scientists conduct astronomy research. The need to workclosely to the data has motivated the creation of online science platforms,which include a suite of software tools and services, therefore going beyonddata storage and data access. We present two example applications of Jupyter asa part of astrophysical science platforms for professional researchers andstudents. First, the Astro Data Lab is developed and operated by NOIRLab with amission to serve the astronomy community with now over 1500 registered users.Second, the Dark Energy Spectroscopic Instrument science platform serves itsgeographically distributed team comprising about 900 collaborators from over 90institutions. We describe the main uses of Jupyter and the interfaces thatneeded to be created to embed it within science platform ecosystems. We usethese examples to illustrate the broader concept of empowering researchers andproviding them with access to not only large datasets but also cutting-edgesoftware, tools, and data services without requiring any local installation,which can be relevant for a wide range of disciplines. Future advances mayinvolve science platform networks, and tools for simultaneously developingJupyter notebooks to facilitate collaborations.","Stéphanie Juneau, Knut A. G. Olsen, Robert Nikutta, Alice Jacques, Stephen Bailey",2021-04-13T21:57:23Z,2021-04-13T21:57:23Z,"13 pages, 4 figures. Accepted version. See Computing in Science and
  Engineering for the final published version: Jupyter-Enabled Astrophysical
  Analysis Using Data-Proximate Computing Platforms",astro-ph.IM,http://arxiv.org/pdf/2104.06527v1,eng,,,Social Sciences
220,http://arxiv.org/abs/1404.4140v1,Journey from Data Mining to Web Mining to Big Data,This paper describes the journey of big data starting from data mining to webmining to big data. It discusses each of this method in brief and also providestheir applications. It states the importance of mining big data today usingfast and novel approaches.,Richa Gupta,2014-04-16T05:20:28Z,2014-04-16T05:20:28Z,3 pages,cs.OH,http://arxiv.org/pdf/1404.4140v1,eng,,,Computer Science
221,http://arxiv.org/abs/2202.05163v2,"Machine Learning and Data Science: Foundations, Concepts, Algorithms,  and Tools","Today, data is a fuel for businesses to gain important insights and improvetheir performance. There is no industry in the world today that does not usedata. But who will get this insight? Who processes all the raw data? Everythingis done by a data analyst or a data scientist.",Milad Vazan,2022-02-03T08:30:02Z,2022-02-15T05:45:50Z,in Persian language,cs.LG,http://arxiv.org/pdf/2202.05163v2,eng,,,Social Sciences
222,http://arxiv.org/abs/2410.11562v1,Functional Data Analysis on Wearable Sensor Data: A Systematic Review,"Wearable devices and sensors have recently become a popular way to collectdata, especially in the health sciences. The use of sensors allows patients tobe monitored over a period of time with a high observation frequency. Due tothe continuous-on-time structure of the data, novel statistical methods arerecommended for the analysis of sensor data. One of the popular approaches inthe analysis of wearable sensor data is functional data analysis. The mainobjective of this paper is to review functional data analysis methods appliedto wearable device data according to the type of sensor. In addition, weintroduce several freely available software packages and open databases ofwearable device data to facilitate access to sensor data in different fields.","Nihan Acar-Denizli, Pedro Delicado",2024-10-15T12:51:11Z,2024-10-15T12:51:11Z,,stat.ME,http://arxiv.org/pdf/2410.11562v1,eng,,,Medicine
223,http://arxiv.org/abs/cs/0502011v1,Where the Rubber Meets the Sky: Bridging the Gap between Databases and  Science,"Scientists in all domains face a data avalanche - both from betterinstruments and from improved simulations. We believe that computer sciencetools and computer scientists are in a position to help all the sciences bybuilding tools and developing techniques to manage, analyze, and visualizepeta-scale scientific information. This article is summarizes our experiencesover the last seven years trying to bridge the gap between database technologyand the needs of the astronomy community in building the World-Wide Telescope.","Jim Gray, Alexander S. Szalay",2005-02-02T04:40:55Z,2005-02-02T04:40:55Z,,cs.DB,http://arxiv.org/pdf/cs/0502011v1,eng,,,Medicine
224,http://arxiv.org/abs/gr-qc/0303117v1,Gravitational Wave Detectors: A report from LIGO-land,"At the time of this conference, in June 2002, The LIGO Science Collaborationwas getting ready to perform its first Science Run, where data will be takenwith all three LIGO detectors. We describe here the status of the LIGOdetectors as of February 2003, their performance during the ``Engineering Run''E7 (Dec 28'01-Jan 14'02) and subsequent Science Runs in 2002/3. We alsodescribe ongoing efforts on data analysis for setting upper limits of differentgravitational wave sources.",Gabriela Gonzalez,2003-03-31T20:35:40Z,2003-03-31T20:35:40Z,"8 pages, 2 figures, to appear in Proceedings of NEB-X, tenth Greek
  relativity meeting",gr-qc,http://arxiv.org/pdf/gr-qc/0303117v1,eng,,,Medicine
225,http://arxiv.org/abs/1912.12591v1,SKA shakes hands with Summit,"Recently, a full-scale data processing workflow of the Square Kilometre Array(SKA) Phase 1 was successfully executed on the world's fastest supercomputerSummit, proving that scientists have the expertise, software tools andcomputing resources to process the SKA data. The SKA-Summit experiment showsthe importance of multidisciplinary cooperation between astronomy, computerscience and others communities. The SKA science cannot be achieved without thejoint efforts of talents from multiple fields.","Ruonan Wang, Andreas Wicenec, Tao An",2019-12-29T06:39:16Z,2019-12-29T06:39:16Z,Published in Science Bulletin,astro-ph.IM,http://arxiv.org/pdf/1912.12591v1,eng,,,Computer Science
226,http://arxiv.org/abs/2209.11605v1,The ESO Science Archive,"The ESO Science Archive is the collection and access point of the datagenerated at ESO's La Silla Paranal Observatory, both raw and processed. It isa major contributor to ESO's science output, being used in about 4 out of 10refereed articles with ESO data. In this paper, which is presented on behalf ofthe operations and development teams, we review its contents, policies, usinterfaces and impact.","Martino Romaniello, the ESO Science Archive operations, development team",2022-09-23T14:18:48Z,2022-09-23T14:18:48Z,SPIE Astronomical Telescopes + Instrumentation 2022,astro-ph.IM,http://arxiv.org/pdf/2209.11605v1,eng,,,Social Sciences
227,http://arxiv.org/abs/2210.13526v1,"Computational Inference in Cognitive Science: Operational, Societal and  Ethical Considerations","Emerging research frontiers and computational advances have graduallytransformed cognitive science into a multidisciplinary and data-driven field.As a result, there is a proliferation of cognitive theories investigated andinterpreted from different academic lens and in different levels ofabstraction. We formulate this applied aspect of this challenge as thecomputational cognitive inference, and describe the major routes ofcomputational approaches. To balance the potential optimism alongside the speedand scale of the data-driven era of cognitive science, we propose to inspectthis trend in more empirical terms by identifying the operational challenges,societal impacts and ethical guidelines in conducting research and interpretingresults from the computational inference in cognitive science.",Baihan Lin,2022-10-24T18:27:27Z,2022-10-24T18:27:27Z,,q-bio.NC,http://arxiv.org/pdf/2210.13526v1,eng,,,Physics and Astronomy
228,http://arxiv.org/abs/2311.10833v1,Generative AI has lowered the barriers to computational social sciences,"Generative artificial intelligence (AI) has revolutionized the field ofcomputational social science, unleashing new possibilities for analyzingmultimodal data, especially for scholars who may not have extensive programmingexpertise. This breakthrough carries profound implications for the realm ofsocial sciences. Firstly, generative AI can significantly enhance theproductivity of social scientists by automating the generation, annotation, anddebugging of code. Secondly, it empowers researchers to delve intosophisticated data analysis through the innovative use of prompt engineering.Lastly, the educational sphere of computational social science stands tobenefit immensely from these tools, given their exceptional ability to annotateand elucidate complex codes for learners, thereby simplifying the learningprocess and making the technology more accessible.",Yongjun Zhang,2023-11-17T19:24:39Z,2023-11-17T19:24:39Z,,cs.HC,http://arxiv.org/pdf/2311.10833v1,eng,,,Social Sciences
229,http://arxiv.org/abs/2011.08498v1,Political Partisanship and Anti-Science Attitudes in Online Discussions  about Covid-19,"The novel coronavirus pandemic continues to ravage communities across the US.Opinion surveys identified importance of political ideology in shapingperceptions of the pandemic and compliance with preventive measures. Here, weuse social media data to study complexity of polarization. We analyze a largedataset of tweets related to the pandemic collected between January and May of2020, and develop methods to classify the ideological alignment of users alongthe moderacy (hardline vs moderate), political (liberal vs conservative) andscience (anti-science vs pro-science) dimensions. While polarization along thescience and political dimensions are correlated, politically moderate users aremore likely to be aligned with the pro-science views, and politically hardlineusers with anti-science views. Contrary to expectations, we do not find thatpolarization grows over time; instead, we see increasing activity by moderatepro-science users. We also show that anti-science conservatives tend to tweetfrom the Southern US, while anti-science moderates from the Western states. Ourfindings shed light on the multi-dimensional nature of polarization, and thefeasibility of tracking polarized opinions about the pandemic across time andspace through social media data.","Ashwin Rao, Fred Morstatter, Minda Hu, Emily Chen, Keith Burghardt, Emilio Ferrara, Kristina Lerman",2020-11-17T08:22:20Z,2020-11-17T08:22:20Z,"10 pages, 5 figures",cs.SI,http://arxiv.org/pdf/2011.08498v1,eng,,,Medicine
230,http://arxiv.org/abs/2012.02650v1,"Getting Ready for LISA: The Data, Support and Preparation Needed to  Maximize US Participation in Space-Based Gravitational Wave Science","The NASA LISA Study Team was tasked to study how NASA might support USscientists to participate and maximize the science return from the LaserInterferometer Space Antenna (LISA) mission. LISA is gravitational waveobservatory led by ESA with NASA as a junior partner, and is scheduled tolaunch in 2034. Among our findings: LISA science productivity is greatlyenhanced by a full-featured US science center and an open access data model. Asother major missions have demonstrated, a science center acts as both a locusand an amplifier of research innovation, data analysis, user support, usertraining and user interaction. In its most basic function, a US Science Centercould facilitate entry into LISA science by hosting a Data Processing Centerand a portal for the US community to access LISA data products. However, anenhanced LISA Science Center could: support one of the parallel independentprocessing pipelines required for data product validation; stimulate the highlevel of research on data analysis that LISA demands; support users unfamiliarwith a novel observatory; facilitate astrophysics and fundamental research;provide an interface into the subtleties of the instrument to validateextraordinary discoveries; train new users; and expand the research communitythrough guest investigator, postdoc and student programs. Establishing a USLISA Science Center well before launch can have a beneficial impact on theparticipation of the broader astronomical community by providing training,hosting topical workshops, disseminating mock catalogs, software pipelines, anddocumentation. Past experience indicates that successful science centers areestablished several years before launch; this early adoption model may beespecially relevant for a pioneering mission like LISA.","Kelly Holley-Bockelmann, :, Jillian Bellovary, Peter Bender, Emanuele Berti, Warren Brown, Robert Caldwell, Neil Cornish, Jeremy Darling, Matthew Digman, Mike Eracleous, Kayhan Gultekin, Zoltan Haiman, Kelly Holley-Bockelmann, Joey Key, Shane Larson, Xin Liu, Sean McWilliams, Priyamvada Natarajan, David Shoemaker, Deirdre Shoemaker, Krista Lynne Smith, Marcelle Soares-Santos, Robin Stebbins",2020-12-04T15:15:14Z,2020-12-04T15:15:14Z,"93 pages with a lovely cover page thanks to Bernard Kelly and
  Elizabeth Ferrara",astro-ph.IM,http://arxiv.org/pdf/2012.02650v1,eng,,,Computer Science
231,http://arxiv.org/abs/2006.12630v1,An extensive analysis of the presence of altmetric data for Web of  Science publications across subject fields and research topics,"Sufficient data presence is one of the key preconditions for applying metricsin practice. Based on both Altmetric.com data and Mendeley data collected up to2019, this paper presents a state-of-the-art analysis of the presence of 12kinds of altmetric events for nearly 12.3 million Web of Science publicationspublished between 2012 and 2018. Results show that even though an upward trendof data presence can be observed over time, except for Mendeley readers andTwitter mentions, the overall presence of most altmetric data is still low. Themajority of altmetric events go to publications in the fields of Biomedical andHealth Sciences, Social Sciences and Humanities, and Life and Earth Sciences.As to research topics, the level of attention received by research topicsvaries across altmetric data, and specific altmetric data show differentpreferences for research topics, on the basis of which a framework foridentifying hot research topics is proposed and applied to detect researchtopics with higher levels of attention garnered on certain altmetric datasource. Twitter mentions and policy document citations were selected as twoexamples to identify hot research topics of interest of Twitter users andpolicy-makers, respectively, shedding light on the potential of altmetric datain monitoring research trends of specific social attention.","Zhichao Fang, Rodrigo Costas, Wencan Tian, Xianwen Wang, Paul Wouters",2020-06-22T21:33:35Z,2020-06-22T21:33:35Z,,cs.DL,http://arxiv.org/pdf/2006.12630v1,eng,,,Medicine
232,http://arxiv.org/abs/2211.09259v2,The Missing Indicator Method: From Low to High Dimensions,"Missing data is common in applied data science, particularly for tabular datasets found in healthcare, social sciences, and natural sciences. Mostsupervised learning methods only work on complete data, thus requiringpreprocessing such as missing value imputation to work on incomplete data sets.However, imputation alone does not encode useful information about the missingvalues themselves. For data sets with informative missing patterns, the MissingIndicator Method (MIM), which adds indicator variables to indicate the missingpattern, can be used in conjunction with imputation to improve modelperformance. While commonly used in data science, MIM is surprisinglyunderstudied from an empirical and especially theoretical perspective. In thispaper, we show empirically and theoretically that MIM improves performance forinformative missing values, and we prove that MIM does not hurt linear modelsasymptotically for uninformative missing values. Additionally, we find that forhigh-dimensional data sets with many uninformative indicators, MIM can inducemodel overfitting and thus test performance. To address this issue, weintroduce Selective MIM (SMIM), a novel MIM extension that adds missingindicators only for features that have informative missing patterns. We showempirically that SMIM performs at least as well as MIM in general, and improvesMIM for high-dimensional data. Lastly, to demonstrate the utility of MIM onreal-world data science tasks, we demonstrate the effectiveness of MIM and SMIMon clinical tasks generated from the MIMIC-III database of electronic healthrecords.","Mike Van Ness, Tomas M. Bosschieter, Roberto Halpin-Gregorio, Madeleine Udell",2022-11-16T23:10:45Z,2023-02-04T02:44:05Z,,cs.LG,http://arxiv.org/pdf/2211.09259v2,eng,,,Computer Science
233,http://arxiv.org/abs/2410.20424v3,AutoKaggle: A Multi-Agent Framework for Autonomous Data Science  Competitions,"Data science tasks involving tabular data present complex challenges thatrequire sophisticated problem-solving approaches. We propose AutoKaggle, apowerful and user-centric framework that assists data scientists in completingdaily data pipelines through a collaborative multi-agent system. AutoKaggleimplements an iterative development process that combines code execution,debugging, and comprehensive unit testing to ensure code correctness and logicconsistency. The framework offers highly customizable workflows, allowing usersto intervene at each phase, thus integrating automated intelligence with humanexpertise. Our universal data science toolkit, comprising validated functionsfor data cleaning, feature engineering, and modeling, forms the foundation ofthis solution, enhancing productivity by streamlining common tasks. We selected8 Kaggle competitions to simulate data processing workflows in real-worldapplication scenarios. Evaluation results demonstrate that AutoKaggle achievesa validation submission rate of 0.85 and a comprehensive score of 0.82 intypical data science pipelines, fully proving its effectiveness andpracticality in handling complex data science tasks.","Ziming Li, Qianbo Zang, David Ma, Jiawei Guo, Tuney Zheng, Minghao Liu, Xinyao Niu, Yue Wang, Jian Yang, Jiaheng Liu, Wanjun Zhong, Wangchunshu Zhou, Wenhao Huang, Ge Zhang",2024-10-27T12:44:25Z,2024-11-05T19:46:38Z,"44 pages, 10 figures",cs.AI,http://arxiv.org/pdf/2410.20424v3,eng,,,Computer Science
234,http://arxiv.org/abs/1811.08272v1,Science Pipelines for the Square Kilometre Array,"The Square Kilometre Array (SKA) will be both the largest radio telescopeever constructed and the largest Big Data project in the known Universe. Thefirst phase of the project will generate on the order of 5 zettabytes of dataper year. A critical task for the SKA will be its ability to process data forscience, which will need to be conducted by science pipelines. Together withpolarization data from the LOFAR Multifrequency Snapshot Sky Survey (MSSS), wehave been developing a realistic SKA-like science pipeline that can handle thelarge data volumes generated by LOFAR at 150 MHz. The pipeline uses task-basedparallelism to image, detect sources, and perform Faraday Tomography across theentire LOFAR sky. The project thereby provides a unique opportunity tocontribute to the technological development of the SKA telescope, whilesimultaneously enabling cutting-edge scientific results. In this paper, weprovide an update on current efforts to develop a science pipeline that canenable tight constraints on the magnetised large-scale structure of theUniverse.","Jamie Farnes, Ben Mort, Fred Dulwich, Stef Salvini, Wes Armour",2018-11-20T14:39:10Z,2018-11-20T14:39:10Z,"Published in Galaxies, as part of a Special Issue on The Power of
  Faraday Tomography",astro-ph.IM,http://arxiv.org/pdf/1811.08272v1,eng,,,Medicine
235,http://arxiv.org/abs/1910.14436v1,How can AI Automate End-to-End Data Science?,"Data science is labor-intensive and human experts are scarce but heavilyinvolved in every aspect of it. This makes data science time consuming andrestricted to experts with the resulting quality heavily dependent on theirexperience and skills. To make data science more accessible and scalable, weneed its democratization. Automated Data Science (AutoDS) is aimed towards thatgoal and is emerging as an important research and business topic. We introduceand define the AutoDS challenge, followed by a proposal of a general AutoDSframework that covers existing approaches but also provides guidance for thedevelopment of new methods. We categorize and review the existing literaturefrom multiple aspects of the problem setup and employed techniques. Then weprovide several views on how AI could succeed in automating end-to-end AutoDS.We hope this survey can serve as insightful guideline for the AutoDS field andprovide inspiration for future research.","Charu Aggarwal, Djallel Bouneffouf, Horst Samulowitz, Beat Buesser, Thanh Hoang, Udayan Khurana, Sijia Liu, Tejaswini Pedapati, Parikshit Ram, Ambrish Rawat, Martin Wistuba, Alexander Gray",2019-10-22T12:54:48Z,2019-10-22T12:54:48Z,,cs.AI,http://arxiv.org/pdf/1910.14436v1,eng,,,Medicine
236,http://arxiv.org/abs/2305.06213v1,"Motivation, inclusivity, and realism should drive data science education","Data science education provides tremendous opportunities but remainsinaccessible to many communities. Increasing the accessibility of data scienceto these communities not only benefits the individuals entering data science,but also increases the field's innovation and potential impact as a whole.Education is the most scalable solution to meet these needs, but many datascience educators lack formal training in education. Our group has lededucation efforts for a variety of audiences: from professional scientists tohigh school students to lay audiences. These experiences have helped form ourteaching philosophy which we have summarized into three main ideals: 1)motivation, 2) inclusivity, and 3) realism. To put these ideals better intopractice, we also aim to iteratively update our teaching approaches andcurriculum as we find ways to better reach these ideals. In this manuscript wediscuss these ideals as well practical ideas for how to implement thesephilosophies in the classroom.","Candace Savonen, Carrie Wright, Ava M. Hoffman, Elizabeth M. Humphries, Katherine E. L. Cox, Frederick J. Tan, Jeffrey T. Leek",2023-05-09T17:46:41Z,2023-05-09T17:46:41Z,This has been submitted to F1000 and is under review (as of 5/9/23),cs.CY,http://arxiv.org/pdf/2305.06213v1,eng,,,Social Sciences
237,http://arxiv.org/abs/2309.10894v3,A Novel Gradient Methodology with Economical Objective Function  Evaluations for Data Science Applications,"Gradient methods are experiencing a growth in methodological and theoreticaldevelopments owing to the challenges posed by optimization problems arising indata science. However, such gradient methods face diverging optimality gaps orexploding objective evaluations when applied to optimization problems withrealistic properties for data science applications. In this work, we addressthis gap by developing a generic methodology that economically uses objectivefunction evaluations in a problem-driven manner to prevent optimality gapdivergence and avoid explosions in objective evaluations. Our methodologyallows for a variety of step size routines and search direction strategies.Furthermore, we develop a particular, novel step size selection methodologythat is well-suited to our framework. We show that our specific procedure ishighly competitive with standard optimization methods on CUTEst test problems.We then show our specific procedure is highly favorable relative to standardoptimization methods on a particularly tough data science problem: learning theparameters in a generalized estimating equation model. Thus, we provide a novelgradient methodology that is better suited to optimization problems from thisimportant class of data science applications.","Christian Varner, Vivak Patel",2023-09-19T19:36:24Z,2024-04-16T14:11:25Z,"24 pages, 7 figures, 3 tables, 3 algorithms",math.OC,http://arxiv.org/pdf/2309.10894v3,eng,,,Computer Science
238,http://arxiv.org/abs/1904.07989v2,COMBIgor: data analysis package for combinatorial materials science,"Combinatorial experiments involve synthesis of sample libraries with lateralcomposition gradients requiring spatially-resolved characterization ofstructure and properties. Due to maturation of combinatorial methods and theirsuccessful application in many fields, the modern combinatorial laboratoryproduces diverse and complex data sets requiring advanced analysis andvisualization techniques. In order to utilize these large data sets to uncovernew knowledge, the combinatorial scientist must engage in data science. Fordata science tasks, most laboratories adopt common-purpose data management andvisualization software. However, processing and cross-correlating data fromvarious measurement tools is no small task for such generic programs. Here wedescribe COMBIgor, a purpose-built open-source software package written in thecommercial Igor Pro environment, designed to offer a systematic approach toloading, storing, processing, and visualizing combinatorial data sets. Itincludes (1) methods for loading and storing data sets from combinatoriallibraries, (2) routines for streamlined data processing, and (3) data analysisand visualization features to construct figures. Most importantly, COMBIgor isdesigned to be easily customized by a laboratory, group, or individual in orderto integrate additional instruments and data-processing algorithms. Utilizingthe capabilities of COMBIgor can significantly reduce the burden of datamanagement on the combinatorial scientist.","Kevin R. Talley, Sage R. Bauers, Celeste L. Melamed, Meagan C. Papac, Karen Heinselman, Imran Khan, Dennice M. Roberts, Valerie Jacobson, Allison Mis, Geoff L. Brennecka, John D. Perkins, Andriy Zakutayev",2019-04-16T21:16:17Z,2019-04-30T19:15:31Z,,cond-mat.mtrl-sci,http://arxiv.org/pdf/1904.07989v2,eng,,,Computer Science
239,http://arxiv.org/abs/1406.2015v1,MOOCdb: Developing Standards and Systems to Support MOOC Data Science,"We present a shared data model for enabling data science in Massive OpenOnline Courses (MOOCs). The model captures students interactions with theonline platform. The data model is platform agnostic and is based on some basiccore actions that students take on an online learning platform. Studentsusually interact with the platform in four different modes: Observing,Submitting, Collaborating and giving feedback. In observing mode students aresimply browsing the online platform, watching videos, reading material, readingbook or watching forums. In submitting mode, students submit information to theplatform. This includes submissions towards quizzes, homeworks, or anyassessment modules. In collaborating mode students interact with other studentsor instructors on forums, collaboratively editing wiki or chatting on googlehangout or other hangout venues. With this basic definitions of activities, anda data model to store events pertaining to these activities, we then create acommon terminology to map Coursera and edX data into this shared data model.This shared data model called MOOCdb becomes the foundation for a number ofcollaborative frameworks that enable progress in data science without the needto share the data.","Kalyan Veeramachaneni, Sherif Halawa, Franck Dernoncourt, Una-May O'Reilly, Colin Taylor, Chuong Do",2014-06-08T19:19:45Z,2014-06-08T19:19:45Z,,cs.IR,http://arxiv.org/pdf/1406.2015v1,eng,,,Social Sciences
240,http://arxiv.org/abs/2209.15390v1,Deploying a sharded MongoDB cluster as a queued job on a shared HPC  architecture,"Data stores are the foundation on which data science, in all its variations,is built upon. They provide a queryable interface to structured andunstructured data. Data science often starts by leveraging these query featuresto perform initial data preparation. However, most data stores are designed torun continuously to service disparate user requests with little or no downtime.Many HPC architectures process user requests by job queue scheduler andmaintain a shard filesystem to store a jobs persistent data. We deploy aMongoDB sharded cluster with a run script that is designed to run a datascience workload concurrently. As our test piece, we run data ingest and dataqueries to measure the performance with different configurations on the BlueWaters supper computer.","Aaron Saxton, Stephen Squaire",2022-09-06T17:07:12Z,2022-09-06T17:07:12Z,,cs.DC,http://arxiv.org/pdf/2209.15390v1,eng,,,Medicine
241,http://arxiv.org/abs/cond-mat/0305112v1,Analysis and modeling of science collaboration networks,"We analyze a science collaboration network, i.e. a network whose nodes arescientists with edges connecting them for each paper published together.Furthermore we develop a model for the simulation of discontiguous small-worldnetworks that shows good coherence with the empirical data.",Felix Putsch,2003-05-06T15:04:12Z,2003-05-06T15:04:12Z,10 pages including 6 figures,cond-mat.stat-mech,http://arxiv.org/pdf/cond-mat/0305112v1,eng,,,Engineering
